DEBUG 2024-05-10 19:36:15,401 views 59769 6170062848 logged in
DEBUG 2024-06-11 14:24:54,848 authentication_views 46756 6160052224 Attempting login for username: admin
DEBUG 2024-06-11 14:24:55,176 authentication_views 46756 6160052224 admin logged in
DEBUG 2024-06-11 17:00:12,000 debts_views 48489 6341865472 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:01:27,789 debts_views 48489 6341865472 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:01:29,905 debts_views 48489 6341865472 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:01:33,428 debts_views 48489 6341865472 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:01:50,073 debts_views 48489 6341865472 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:02:14,209 debts_views 48557 6194409472 Debt not updated: Field 'line_of_debt' expected a number but got ''.
DEBUG 2024-06-11 17:02:50,682 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:03:01,871 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:03:02,841 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:04:09,074 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:04:10,043 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:04:14,002 debts_views 48569 6142324736 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:05:09,475 debts_views 48604 6201864192 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:05:11,368 debts_views 48604 6201864192 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 17:05:38,621 debts_views 48604 6201864192 Debt not updated: Field 'amount' expected a number but got ''.
DEBUG 2024-06-11 18:04:24,112 authentication_views 49564 6262206464 Attempting login for username: admin
DEBUG 2024-06-11 18:04:24,377 authentication_views 49564 6262206464 admin logged in
DEBUG 2024-06-11 18:29:55,587 debts_views 50174 6147911680 Debt not updated: Field 'amount' expected a number but got '50,000'.
DEBUG 2024-06-11 18:30:00,292 debts_views 50174 6147911680 Debt not updated: Field 'amount' expected a number but got '50,000'.
DEBUG 2024-06-11 18:31:59,030 debts_views 50214 6199275520 Debt not updated: could not convert string to float: '50,000'
DEBUG 2024-06-11 18:33:42,321 debts_views 50214 6199275520 Debt not updated: ['“6/11/2024” value has an invalid date format. It must be in YYYY-MM-DD format.']
DEBUG 2024-06-11 18:54:20,504 debts_views 50214 6199275520 Debt not updated: ['“6/11/2024” value has an invalid date format. It must be in YYYY-MM-DD format.']
DEBUG 2024-06-11 19:00:24,127 debts_views 50417 6123679744 Debt not updated: descriptor 'strftime' for 'datetime.date' objects doesn't apply to a 'str' object
DEBUG 2024-06-11 19:00:46,986 debts_views 50429 6197915648 Debt not updated: descriptor 'strftime' for 'datetime.date' objects doesn't apply to a 'str' object
DEBUG 2024-06-11 19:01:08,893 debts_views 50447 6202486784 Debt not updated: time data '9/11/2024' does not match format '%m-%d-%Y'
DEBUG 2024-06-11 21:53:25,450 authentication_views 51621 6163820544 Attempting login for username: admin
DEBUG 2024-06-11 21:53:25,644 authentication_views 51621 6163820544 admin logged in
DEBUG 2024-06-12 02:59:48,230 incomes_views 56183 6167457792 Income added
DEBUG 2024-06-12 03:04:19,694 incomes_views 56183 6184284160 Income added
DEBUG 2024-06-12 17:14:37,943 savings_views 59554 6193688576 saving added
DEBUG 2024-06-12 21:24:49,781 savings_views 63169 6166163456 saving added
DEBUG 2024-06-12 21:26:29,458 savings_views 63169 6166163456 saving added
DEBUG 2024-06-12 21:27:55,030 incomes_views 63169 6182989824 Income added
DEBUG 2024-06-13 13:35:15,340 authentication_views 72161 6213775360 Attempting login for username: admin
DEBUG 2024-06-13 13:35:15,531 authentication_views 72161 6213775360 admin logged in
DEBUG 2024-06-14 18:40:42,509 credit_card_views 85340 6251409408 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:40:45,485 credit_card_views 85340 6251409408 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:40:47,971 credit_card_views 85340 6251409408 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:42:13,253 credit_card_views 85753 6129135616 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:43:34,120 credit_card_views 85767 6161395712 Credit card not added: save() prohibited to prevent data loss due to unsaved related object 'family_id'.
DEBUG 2024-06-14 18:44:48,400 credit_card_views 85820 6123991040 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:45:06,459 credit_card_views 85842 6132592640 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:48:12,471 credit_card_views 85982 6137933824 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:48:56,085 credit_card_views 85998 6160379904 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:49:11,113 credit_card_views 86005 6137982976 Credit card not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 18:50:33,524 credit_card_views 86033 6133510144 Credit card added
DEBUG 2024-06-14 19:54:28,955 authentication_views 86712 6223785984 password reset email send successfully
DEBUG 2024-06-14 19:56:03,378 authentication_views 86712 6223785984 password reset email send successfully
DEBUG 2024-06-14 19:59:58,548 authentication_views 86712 6223785984 Password updated successfully
DEBUG 2024-06-14 20:08:18,468 debts_views 86712 6223785984 Debt not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 20:08:44,208 debts_views 87015 6203731968 Debt added
DEBUG 2024-06-14 21:53:01,751 debts_views 87015 6287863808 Debt added
DEBUG 2024-06-14 22:35:15,908 expenses_views 87589 6204289024 expense not added: 'NoneType' object has no attribute 'family_id'
DEBUG 2024-06-14 22:35:57,300 expenses_views 87825 6160461824 expense added
DEBUG 2024-06-14 23:02:42,629 incomes_views 88282 6156414976 Income added
DEBUG 2024-06-14 23:55:49,095 savings_views 88910 6159265792 saving not added: cannot access local variable 'user_id' where it is not associated with a value
DEBUG 2024-06-14 23:56:45,709 savings_views 88910 6159265792 saving not added: cannot access local variable 'user_id' where it is not associated with a value
DEBUG 2024-06-14 23:57:11,832 savings_views 88941 6170177536 saving not added: cannot access local variable 'user_id' where it is not associated with a value
DEBUG 2024-06-14 23:57:51,353 savings_views 88964 6171422720 saving not added: cannot access local variable 'user_id' where it is not associated with a value
DEBUG 2024-06-14 23:58:17,220 savings_views 88985 6132297728 saving not added: Field 'id' expected a number but got <CustomUser: ,  , , 2024-06-14, None, , , None, 0>.
DEBUG 2024-06-15 02:32:36,273 savings_views 89399 6200274944 saving added
DEBUG 2024-06-15 02:47:45,561 credit_card_views 89525 6159806464 Credit card added
DEBUG 2024-06-15 02:54:55,628 credit_card_views 89525 6159806464 Credit card added
DEBUG 2024-06-15 02:58:39,822 credit_card_views 89525 6176632832 Credit card added
DEBUG 2024-06-15 03:08:56,109 expenses_views 89525 6176632832 expense added
DEBUG 2024-06-15 18:08:44,268 incomes_views 92714 6200307712 Income added
DEBUG 2024-06-16 12:26:07,123 debts_views 6707 6128168960 Debt not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "Debts.family_id" must be a "Family" instance.
DEBUG 2024-06-16 12:54:24,127 expenses_views 7525 6219575296 expense not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "Expenses.family_id" must be a "Family" instance.
DEBUG 2024-06-16 12:55:08,250 expenses_views 8481 6195507200 expense added
DEBUG 2024-06-16 13:54:58,595 credit_card_views 8506 6146142208 Credit card not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "CreditCard.family_id" must be a "Family" instance.
DEBUG 2024-06-16 13:55:31,637 credit_card_views 10285 6197293056 Credit card added
DEBUG 2024-06-16 16:17:22,564 credit_card_views 12566 6166261760 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:19:52,397 credit_card_views 12566 6183088128 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:28:06,917 credit_card_views 12744 6137458688 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:28:27,231 credit_card_views 12752 6162542592 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:31:35,378 credit_card_views 12795 6193115136 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:32:20,498 credit_card_views 12808 6167916544 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:32:29,609 credit_card_views 12808 6167916544 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:32:37,515 credit_card_views 12808 6167916544 Credit card not added: cannot access local variable 'card' where it is not associated with a value
DEBUG 2024-06-16 16:40:47,134 credit_card_views 12877 6202634240 Credit card added
DEBUG 2024-06-16 17:19:38,852 debts_views 13729 6138572800 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:19:43,895 debts_views 13729 6138572800 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:21:14,012 debts_views 13729 6138572800 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:21:31,804 debts_views 13729 6138572800 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:21:40,421 debts_views 13729 6138572800 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:23:54,148 debts_views 13900 6124826624 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:23:54,148 debts_views 13900 6124826624 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:25:25,560 debts_views 13926 6203043840 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:25:25,560 debts_views 13926 6203043840 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:26:22,516 debts_views 13942 6137294848 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:28:56,692 debts_views 13973 6195572736 Debt not added: {'created_at': [ErrorDetail(string='Expected a date but got a datetime.', code='datetime')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:29:27,360 debts_views 13987 6169505792 Debt not added: unbound method datetime.date() needs an argument
DEBUG 2024-06-16 17:29:37,134 debts_views 13993 6203650048 Debt not added: module 'django.utils.timezone' has no attribute 'date'
DEBUG 2024-06-16 17:29:49,401 debts_views 14001 6195572736 Debt not added: function missing required argument 'year' (pos 1)
DEBUG 2024-06-16 17:30:09,393 debts_views 14018 6128496640 Debt not added: {'created_at': [ErrorDetail(string='Expected a date but got a datetime.', code='datetime')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:32:10,267 debts_views 14042 6195507200 Debt not added: {'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:32:45,941 debts_views 14042 6195507200 Debt not added: {'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:33:20,765 debts_views 14075 6130659328 Debt not added: {'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:34:24,528 debts_views 14108 6167605248 Debt not added: {'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:35:37,367 debts_views 14117 6197948416 Debt not added: {'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:40:58,536 debts_views 14228 6191673344 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:40:58,536 debts_views 14228 6191673344 Debt not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-16 17:41:10,930 debts_views 14246 6191902720 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:41:33,204 debts_views 14263 6192312320 Debt not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-16 17:42:43,236 debts_views 14309 6203011072 Debt added
DEBUG 2024-06-16 23:34:13,009 expenses_views 15728 6173552640 expense added
DEBUG 2024-06-17 12:44:52,388 debts_views 16702 6202732544 Debt added
DEBUG 2024-06-17 13:38:15,361 savings_views 18291 6190837760 saving not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "Savings.family_id" must be a "Family" instance.
DEBUG 2024-06-17 13:39:11,516 savings_views 18330 6126743552 saving added
DEBUG 2024-06-17 17:12:18,559 incomes_views 20247 6128037888 Income not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "Revenues.family_id" must be a "Family" instance.
DEBUG 2024-06-17 17:13:12,937 incomes_views 20247 6128037888 Income not added: Cannot assign "UUID('d968d621-2fa6-4131-95e6-ac3120bfa067')": "Revenues.family_id" must be a "Family" instance.
DEBUG 2024-06-17 17:13:50,638 incomes_views 20289 6193262592 Income added
DEBUG 2024-06-18 00:34:24,488 savings_views 26546 6196113408 saving added
DEBUG 2024-06-18 00:46:57,656 credit_card_views 27173 6341865472 Credit card not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-18 00:48:20,236 credit_card_views 27350 6196883456 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:48:20,237 credit_card_views 27350 6196883456 Credit card not added: unhashable type: 'dict'
DEBUG 2024-06-18 00:49:01,376 credit_card_views 27402 6157627392 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:49:53,476 credit_card_views 27437 6166212608 Credit card not added: cannot access local variable 'e' where it is not associated with a value
DEBUG 2024-06-18 00:51:19,162 credit_card_views 27483 6161625088 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:51:19,175 credit_card_views 27483 6178451456 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:54:58,141 credit_card_views 27483 6178451456 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:59:02,970 credit_card_views 27483 6161625088 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 00:59:38,738 credit_card_views 27483 6161625088 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 01:00:11,740 credit_card_views 27483 6178451456 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 01:03:27,787 credit_card_views 27483 6178451456 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 01:07:54,084 credit_card_views 27810 6191738880 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 01:09:04,327 credit_card_views 27843 6136197120 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"2" is not a valid choice.', code='invalid_choice')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-18 01:09:04,327 credit_card_views 27843 6136197120 Request data: {'name': 'Mastercard', 'day_of_charge': '2', 'credit_type': 'Debit', 'line_of_credit': '7000', 'last_four_digits': '4567', 'status': 'Active'}
DEBUG 2024-06-18 01:10:03,382 credit_card_views 27843 6136197120 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"2" is not a valid choice.', code='invalid_choice')], 'user_id': [ErrorDetail(string='This field is required.', code='required')]}
DEBUG 2024-06-18 01:10:03,383 credit_card_views 27843 6136197120 Request data: {'name': 'Mastercard', 'day_of_charge': '2', 'credit_type': 'Debit', 'line_of_credit': '7000', 'last_four_digits': '4567', 'status': 'Active'}
DEBUG 2024-06-18 01:10:20,116 credit_card_views 27867 6138195968 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 13:39:27,546 debts_views 30955 6199439360 Debt added
DEBUG 2024-06-18 13:40:21,280 savings_views 30955 6216265728 saving added
DEBUG 2024-06-18 13:48:45,661 savings_views 31439 6149435392 saving added
DEBUG 2024-06-18 13:52:29,437 savings_views 31439 6149435392 saving added
DEBUG 2024-06-18 13:56:15,661 credit_card_views 31439 6149435392 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 13:57:28,058 credit_card_views 31615 6196080640 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 13:57:38,030 credit_card_views 31624 6161199104 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 14:12:24,133 credit_card_views 31721 6213332992 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 14:16:41,122 credit_card_views 31801 6126039040 Credit card not added: {'required': 'This field is required.', 'null': 'This field may not be null.', 'invalid': 'Invalid data. Expected a dictionary, but got {datatype}.'}
DEBUG 2024-06-18 14:18:57,881 credit_card_views 31866 6200143872 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"15" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:21:15,388 credit_card_views 31933 6130200576 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"15" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:23:04,770 credit_card_views 31933 6130200576 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"15" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:23:15,361 credit_card_views 31933 6130200576 Credit card not added: {'created_at': [ErrorDetail(string='This field is required.', code='required')], 'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:24:10,988 credit_card_views 32022 6195523584 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:25:08,542 credit_card_views 32061 6121779200 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:25:55,628 credit_card_views 32093 6134870016 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:25:55,628 credit_card_views 32093 6151696384 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:26:07,632 credit_card_views 32093 6151696384 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:26:42,596 credit_card_views 32104 6157447168 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 14:27:09,728 credit_card_views 32104 6157447168 Credit card not added: {'day_of_charge': [ErrorDetail(string='"10" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 15:17:42,387 credit_card_views 32104 6157447168 Credit card not added: {'day_of_charge': [ErrorDetail(string='"2" is not a valid choice.', code='invalid_choice')]}
DEBUG 2024-06-18 15:20:24,561 credit_card_views 32666 6161002496 Credit card added successfully.
DEBUG 2024-06-18 18:19:27,375 credit_card_views 36386 6178746368 Credit card added successfully.
